cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1991-073A,,2.72,7.89,7185.33,Progress M-10,Payload,21746,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1992-004A,,2.72,7.89,7185.33,Progress M-11,Payload,21851,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1995-036A,,2.72,7.89,7185.33,Progress M-28,Payload,23617,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1991-057A,,2.72,7.89,7185.33,Progress M-9,Payload,21662,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1997-033A,,2.72,7.89,7185.33,Progress M-35,Payload,24851,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1992-035A,,2.72,7.89,7185.33,Progress M-13,Payload,22004,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1994-031A,,2.72,7.89,7185.33,Progress M-23,Payload,23114,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1991-038A,,2.72,7.89,7185.33,Progress M-8,Payload,21395,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1992-022A,,2.72,7.89,7185.33,Progress M-12,Payload,21946,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1994-019A,,2.72,7.89,7185.33,Progress M-22,Payload,23035,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1989-099A,,2.72,7.89,7185.33,Progress M-2,Payload,20373,Sphere + Cone + Cyl + 1 Pan,7.9,,,19.7751577910798,22.2643078574972,5.81068977207968
1989-066A,,2.72,7.89,7185.33,Progress M,Payload,20191,Sphere + Cone + Cyl + 1 Pan,7.9,,,19.7751577910798,22.2643078574972,5.81068977207968
1995-020A,,2.72,7.89,7185.33,Progress M-27,Payload,23555,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1994-052A,,2.72,7.89,7185.33,Progress M-24,Payload,23215,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1991-002A,,2.72,7.89,7185.33,Progress M-6,Payload,21053,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1994-005A,,2.72,7.89,7185.33,Progress M-21,Payload,22975,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1991-020A,,2.72,7.89,7185.33,Progress M-7,Payload,21188,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1996-028A,,2.72,7.89,7185.33,Progress M-31,Payload,23860,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1995-070A,,2.72,7.89,7185.33,Progress M-30,Payload,23744,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1992-071A,,2.72,7.89,7185.33,Progress M-15,Payload,22203,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1997-081A,,2.72,7.89,7185.33,Progress M-37,Payload,25102,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1992-055A,,2.72,7.89,7185.33,Progress M-14,Payload,22090,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1990-072A,,2.72,7.89,7185.33,Progress M-4,Payload,20752,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1995-005A,,2.72,7.89,7185.33,Progress M-26,Payload,23477,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1993-064A,,2.72,7.89,7185.33,Progress M-20,Payload,22867,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1993-012A,,2.72,7.89,7185.33,Progress M-16,Payload,22530,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1994-075A,,2.72,7.89,7185.33,Progress M-25,Payload,23348,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1993-034A,,2.72,7.89,7185.33,Progress M-18,Payload,22666,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1995-053A,,2.72,7.89,7185.33,Progress M-29,Payload,23678,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1993-052A,,2.72,7.89,7185.33,Progress M-19,Payload,22745,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1993-019A,,2.72,7.89,7185.33,Progress M-17,Payload,22588,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1990-085A,,2.72,7.89,7185.33,Progress M-5,Payload,20824,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1997-058A,,2.72,7.89,7185.33,Progress M-36,Payload,25002,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
2009-015A,,2.7,7.9,7184.0,Soyuz TMA-14,Payload,34669,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
1999-015A,,2.7,7.9,7180.0,Progress M-41,Payload,25664,Cyl + Sphere + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
1999-038A,,2.7,7.9,7150.0,Progress M-42,Payload,25858,Cyl + Sphere + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2000-005A,,2.7,7.9,7150.0,Progress M1-1,Payload,26067,Cyl + Sphere + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2000-021A,,2.7,7.9,7150.0,Progress M1-2,Payload,26301,Cyl + Sphere + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2010-044A,,2.7,7.9,7122.0,Progress M-07M,Payload,37156,Sphere + Cone + Cyl + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2000-070A,,2.7,7.9,7120.0,Soyuz TM-31,Payload,26603,Cyl + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
1999-007A,,2.7,7.9,7120.0,Soyuz TM-29,Payload,25632,Cyl + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2001-048A,,2.7,7.9,7120.0,Soyuz TM-33,Payload,26955,Cyl + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2002-020A,,2.7,7.9,7120.0,Soyuz TM-34,Payload,27416,Cyl + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2000-018A,,2.7,7.9,7120.0,Soyuz TM-30,Payload,26116,Cyl + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2001-017A,,2.7,7.9,7120.0,Soyuz TM-32,Payload,26749,Cyl + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2009-024A,,2.7,7.9,7119.0,Progress M-02M,Payload,34905,Sphere + Cone + Cyl + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2011-023A,,2.7,7.9,7102.0,Soyuz TMA-02M,Payload,37633,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2012-022A,,2.7,7.9,7100.0,Soyuz TMA-04M,Payload,38291,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2013-061A,,2.7,7.9,7100.0,Soyuz TMA-11M,Payload,39373,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2013-054A,,2.7,7.9,7100.0,Soyuz TMA-10M,Payload,39263,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2014-013A,,2.7,7.9,7100.0,Soyuz TMA-12M,Payload,39622,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2012-037A,,2.7,7.9,7100.0,Soyuz TMA-05M,Payload,38671,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2013-025A,,2.7,7.9,7100.0,Soyuz TMA-09M,Payload,39170,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2012-074A,,2.7,7.9,7100.0,Soyuz TMA-07M,Payload,39032,Cyl + Cone + Sphere + 2 Pan,10.6,,,25.3440524641846,39.1493196825872,5.7255526111674
2009-006A,,2.7,7.9,7088.0,Progress M-66,Payload,33593,Sphere + Cone + Cyl + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
1990-107A,,2.2,7.2,7086.22,Soyuz TM-11,Payload,20981,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1997-014A,,2.72,7.89,7086.22,Progress M-34,Payload,24757,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1991-069A,,2.2,7.2,7086.22,Soyuz TM-13,Payload,21735,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1998-047A,,2.72,7.9,7086.22,Soyuz TM-28,Payload,25429,Cyl + Sphere + 2 Pan,10.6,,,25.5383806211242,39.4069064902644,5.81068977207968
1992-014A,,2.2,7.2,7086.22,Soyuz TM-14,Payload,21908,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1996-011A,,2.2,7.2,7086.22,Soyuz TM-23,Payload,23798,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1998-062A,,2.72,7.89,7086.22,Progress M-40,Payload,25512,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1995-047A,,2.3,7.49,7086.22,Soyuz TM-22,Payload,23665,Cyl + Sphere + 2 Pan,10.6,,,20.7380323030341,32.9932046388482,4.1547562843725
1987-013A,,2.2,7.2,7086.22,Soyuz TM-2,Payload,17482,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1997-038A,,2.2,7.2,7086.22,Soyuz TM-26,Payload,24886,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1996-047A,,2.2,7.2,7086.22,Soyuz TM-24,Payload,24280,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1988-104A,,2.2,7.2,7086.22,Soyuz TM-7,Payload,19660,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1992-046A,,2.2,7.2,7086.22,Soyuz TM-15,Payload,22054,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1997-003A,,2.2,7.2,7086.22,Soyuz TM-25,Payload,24717,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1990-067A,,2.2,7.2,7086.22,Soyuz TM-10,Payload,20722,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1996-066A,,2.72,7.89,7086.22,Progress M-33,Payload,24663,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1987-063A,,2.2,7.2,7086.22,Soyuz TM-3,Payload,18222,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1991-034A,,2.2,7.2,7086.22,Soyuz TM-12,Payload,21311,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1989-071A,,2.2,7.2,7086.22,Soyuz TM-8,Payload,20218,Sphere + Cone + Cyl + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1994-036A,,2.2,7.2,7086.22,Soyuz TM-19,Payload,23139,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1995-047A,,2.3,7.49,7086.22,Soyuz TM-22,Payload,23665,Cyl + Sphere + 2 Pan,10.6,,,20.7380323030341,32.9932046388482,4.1547562843725
1996-066A,,2.72,7.89,7086.22,Progress M-33,Payload,24663,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1996-011A,,2.2,7.2,7086.22,Soyuz TM-23,Payload,23798,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1988-048A,,2.2,7.2,7086.22,Soyuz TM-5,Payload,19204,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1997-003A,,2.2,7.2,7086.22,Soyuz TM-25,Payload,24717,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1987-104A,,2.2,7.2,7086.22,Soyuz TM-4,Payload,18699,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1991-069A,,2.2,7.2,7086.22,Soyuz TM-13,Payload,21735,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1994-036A,,2.2,7.2,7086.22,Soyuz TM-19,Payload,23139,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1988-075A,,2.2,7.2,7086.22,Soyuz TM-6,Payload,19443,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1994-001A,,2.2,7.2,7086.22,Soyuz TM-18,Payload,22957,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1986-035A,,2.2,7.2,7086.22,Soyuz TM-1,Payload,16722,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1990-107A,,2.2,7.2,7086.22,Soyuz TM-11,Payload,20981,Cyl + Sphere + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
2018-059A,6.9,,8.9,7075.0,Telstar 19 Vantage,Payload,43562,Box + 2 Pan,26.1,,6.9,120.6438,205.025072988375,47.61
1998-031A,,2.72,7.89,7071.36,Progress M-39,Payload,25340,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
2018-069A,6.9,,8.9,7060.0,Telstar 18 Vantage,Payload,43611,Box + 2 Pan,26.1,,6.9,120.6438,205.025072988375,47.61
2008-023A,,2.7,7.9,7057.0,Progress M-64,Payload,32847,Sphere + Cone + Cyl + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
1971-069A,5.2,,5.2,7016.85,Cosmos-434 (Lunar Ship T2K),Payload,5407,Sphere,5.2,,3.0,15.5822,21.2372,12.2522
2020-096A,5.6,,5.2,7000.0,SXM 7,Payload,47240,Box + 2 Pan,,,5.6,81.3485,161.0752,29.12
2020-063B,,,,7000.0,L-84 (YF26) (Long March (CZ) 2F),Rocket Body,46390,Cyl,15.5,,,45.1888650787764,52.6677750462617,8.81413088872786
2008-037A,,2.7,6.3,7000.0,Cosmos-2441,Payload,33272,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2013-028A,,2.7,6.3,7000.0,Cosmos-2486,Payload,39177,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2014-086A,,2.7,6.3,7000.0,Cosmos-2502,Payload,40358,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2015-029A,,2.7,6.3,7000.0,Cosmos-2506,Payload,40699,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2000-023A,,2.7,6.99,7000.0,Cosmos-2370,Payload,26354,Sphere + Cyl,8.5,,,17.6855958433837,19.7223751536991,5.7255526111674
2021-053B,,,,7000.0,L-84 (YF26) (Long March (CZ) 2F),Rocket Body,48853,Cyl,15.5,,,,,
2009-063A,,2.7,6.3,7000.0,Cosmos-2455,Payload,36095,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2021-049A,5.6,,5.2,7000.0,SXM-8,Payload,48838,Box + 2 Pan,30.0,,5.6,81.3485333333333,161.075214679448,29.12
2021-092B,,,,7000.0,L-84 (YF26) (Long March (CZ) 2F),Rocket Body,49327,Cyl,15.5,,,,,
1988-083A,,2.7,7.89,6957.38,Progress 38,Payload,19486,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-094A,,2.7,7.89,6957.38,Progress 33,Payload,18568,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1982-070A,,2.7,7.89,6957.38,Progress 14,Payload,13361,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1988-038A,,2.7,7.89,6957.38,Progress 36,Payload,19117,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-044A,,2.7,7.89,6957.38,Progress 30,Payload,17999,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1982-094A,,2.7,7.89,6957.38,Progress 15,Payload,13558,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1988-061A,,2.7,7.89,6957.38,Progress 37,Payload,19322,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1982-107A,,2.7,7.89,6957.38,Progress 16,Payload,13638,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1979-059A,,2.7,7.89,6957.38,Progress 7,Payload,11421,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-066A,,2.7,7.89,6957.38,Progress 31,Payload,18283,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1988-003A,,2.7,7.89,6957.38,Progress 34,Payload,18795,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1983-085A,,2.7,7.89,6957.38,Progress 17,Payload,14283,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1983-106A,,2.7,7.89,6957.38,Progress 18,Payload,14422,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1980-079A,,2.7,7.89,6957.38,Progress 11,Payload,11993,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1989-023A,,2.7,7.89,6957.38,Progress 41,Payload,19895,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1989-008A,,2.7,7.89,6957.38,Progress 40,Payload,19783,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1984-042A,,2.7,7.89,6957.38,Progress 21,Payload,14961,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1988-024A,,2.7,7.89,6957.38,Progress 35,Payload,18992,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1984-051A,,2.7,7.89,6957.38,Progress 22,Payload,14996,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-082A,,2.7,7.89,6957.38,Progress 32,Payload,18376,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1984-038A,,2.7,7.89,6957.38,Progress 20,Payload,14932,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1984-086A,,2.7,7.89,6957.38,Progress 23,Payload,15193,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1990-041A,,2.7,7.89,6957.38,Progress 42,Payload,20602,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1984-018A,,2.7,7.89,6957.38,Progress 19,Payload,14757,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1981-007A,,2.7,7.89,6957.38,Progress 12,Payload,12152,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-034A,,2.7,7.89,6957.38,Progress 29,Payload,17878,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1985-051A,,2.7,7.89,6957.38,Progress 24,Payload,15838,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1982-047A,,2.7,7.89,6957.38,Progress 13,Payload,13210,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1980-055A,,2.7,7.89,6957.38,Progress 10,Payload,11867,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1985-062A,,2.7,7.89,6957.38,Cosmos-1669,Payload,15918,Sphere + Cyl,7.9,,,19.5941133804395,22.0590063625551,5.7255526111674
1988-114A,,2.7,7.89,6957.38,Progress 39,Payload,19728,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1980-024A,,2.7,7.89,6957.38,Progress 8,Payload,11743,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1978-070A,,2.7,7.89,6957.38,Progress 2,Payload,10979,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1978-077A,,2.7,7.89,6957.38,Progress 3,Payload,10999,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1978-008A,,2.7,7.89,6957.38,Progress 1,Payload,10603,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1979-022A,,2.7,7.89,6957.38,Progress 5,Payload,11292,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1986-032A,,2.7,7.89,6957.38,Progress 26,Payload,16687,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1978-090A,,2.7,7.89,6957.38,Progress 4,Payload,11040,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-005A,,2.7,7.89,6957.38,Progress 27,Payload,17299,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1986-023A,,2.7,7.89,6957.38,Progress 25,Payload,16645,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1987-023A,,2.7,7.89,6957.38,Progress 28,Payload,17564,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1980-033A,,2.7,7.89,6957.38,Progress 9,Payload,11784,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1979-039A,,2.7,7.89,6957.38,Progress 6,Payload,11356,Cyl + Sphere + 2 Pan,7.9,,,23.3698467137729,33.291209808006,5.7255526111674
1998-015A,,2.72,7.89,6944.5,Progress M-38,Payload,25256,Cyl + Sphere + 2 Pan,7.9,,,23.5496177910798,33.5054174472524,5.81068977207968
1994-088A,,2.7,6.99,6937.56,Cosmos-2305,Payload,23453,Sphere + Cyl,8.5,,,17.6855958433837,19.7223751536991,5.7255526111674
1994-025A,,2.7,6.99,6937.56,Cosmos-2280,Payload,23095,Sphere + Cyl,8.5,,,17.6855958433837,19.7223751536991,5.7255526111674
1995-051A,,2.7,6.99,6937.56,Cosmos-2320,Payload,23674,Sphere + Cyl,8.5,,,17.6855958433837,19.7223751536991,5.7255526111674
1978-036A,,2.2,7.2,6937.56,Cosmos-1001,Payload,10783,Sphere + Cyl + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
2009-035A,2.8,,7.6,6910.0,Terrestar 1,Payload,35496,Box + 2 Pan + 1 Dish,32.4,,2.8,47.4149333333333,97.4035890102655,7.84
2012-024A,,2.7,6.3,6900.0,Cosmos-2480,Payload,38335,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2015-027A,,2.7,6.3,6900.0,Cosmos-2505,Payload,40667,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2007-022A,,2.7,6.3,6900.0,Cosmos-2427,Payload,31595,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2010-014A,,2.7,6.3,6900.0,Cosmos-2462,Payload,36511,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2011-028A,,2.7,6.3,6900.0,Cosmos-2472,Payload,37726,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2004-038A,,2.7,6.3,6900.0,Cosmos-2410,Payload,28396,Cyl + 1 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2008-058A,,2.7,6.3,6900.0,Cosmos-2445,Payload,33439,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2014-025A,,2.7,6.3,6900.0,Cosmos-2495,Payload,39732,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2006-017A,,2.7,6.3,6900.0,Cosmos-2420,Payload,29111,Cyl + 1 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2009-022A,,2.7,6.3,6900.0,Cosmos-2450,Payload,34871,Cyl + 2 Pan,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2002-008A,,2.7,6.3,6900.0,Cosmos-2387,Payload,27382,Sphere + Cyl,6.3,,,16.2223990649743,17.9477589883318,5.7255526111674
2017-032A,2.8,,7.6,6871.0,Echostar 21,Payload,42749,Box + 2 Pan,32.4,,2.8,47.4149333333333,97.4035890102655,7.84
2000-064A,,2.7,7.9,6860.0,Progress M-43,Payload,26570,Cyl + Sphere + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2001-008A,,2.7,7.9,6860.0,Progress M-44,Payload,26713,Cyl + Sphere + 2 Pan,7.9,,,19.6153191308513,22.085082130326,5.7255526111674
2019-091A,3.3,,7.0,6800.0,Kacific 1 (JCSat 18),Payload,44868,Box + 2 Pan,,,3.3,56.5643,118.1242,10.89
2016-041A,4.3,,7.9,6800.0,MUOS 5,Payload,41622,Box + 2 Pan + 1 Dish,28.7,74101,4.3,71.2979333333333,135.412609398692,18.49
2015-044A,4.3,,7.9,6800.0,MUOS 4,Payload,40887,Box + 2 Pan + 1 Dish,28.7,79200,4.3,71.2979333333333,135.412609398692,18.49
2015-002A,4.3,,7.9,6800.0,MUOS 3,Payload,40374,Box + 2 Pan + 1 Dish,28.7,73802,4.3,71.2979333333333,135.412609398692,18.49
1982-080A,,2.2,7.2,6788.9,Soyuz T-7,Payload,13425,Sphere + Cyl + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
1983-035A,,2.2,7.2,6788.9,Soyuz T-8,Payload,14014,Sphere + Cyl + 2 Pan,10.6,,,19.3091037969707,31.0740223351785,3.80132711084365
